model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_no_coords,random,False,Cacophis kreftii,11,2,0.001,"(16,)",0.01,103,3,0.14561832365737326,0.8433333333333334,0.1367965367965368,0.03776523130021787,0.0,0.0,0.97
MLP_single_no_coords,random,False,Cacophis kreftii,11,3,0.001,"(16,)",0.01,102,3,0.15147333457454662,0.7575757575757576,0.07643467643467644,0.03617390472861847,0.0,0.0,0.98989898989899
MLP_single_no_coords,random,False,Cacophis kreftii,11,4,0.001,"(16,)",0.01,103,4,0.13312061180400708,0.8636363636363636,0.19780701754385965,0.037153893594872235,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,11,5,0.001,"(16,)",0.01,102,3,0.09029547392134389,0.9360269360269361,0.2492063492063492,0.02689617710678089,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,12,1,0.001,"(16,)",0.001,103,3,0.11200917105843763,0.84,0.16520467836257308,0.027119759280854795,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,12,2,0.001,"(16,)",0.001,103,3,0.10980923316689356,0.8333333333333334,0.17325581395348838,0.027097164414188604,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,12,3,0.001,"(16,)",0.001,102,3,0.14769855732440346,0.6195286195286196,0.05055513179082973,0.03230064834445903,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,12,4,0.001,"(16,)",0.001,103,4,0.12262157089847028,0.9116161616161615,0.2174145299145299,0.034050261675747456,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,12,5,0.001,"(16,)",0.001,102,3,0.10653854282262035,0.9090909090909091,0.18461538461538463,0.026913264570175927,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,13,1,0.001,"(32,)",0.01,103,3,0.08726851242132466,0.94,0.3214285714285714,0.025001158145329494,0.0,0.0,0.99
MLP_single_no_coords,random,False,Cacophis kreftii,13,2,0.001,"(32,)",0.01,103,3,0.19304334999741612,0.81,0.09427521008403361,0.04468630146584885,0.0,0.0,0.97
MLP_single_no_coords,random,False,Cacophis kreftii,13,3,0.001,"(32,)",0.01,102,3,0.18999173406221953,0.7373737373737373,0.07095864661654135,0.04472179143871249,0.0,0.0,0.9696969696969697
MLP_single_no_coords,random,False,Cacophis kreftii,13,4,0.001,"(32,)",0.01,103,4,0.10271691976747312,0.9343434343434343,0.3463235294117647,0.031202527834776388,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,13,5,0.001,"(32,)",0.01,102,3,0.10124584298457327,0.9023569023569024,0.16715686274509803,0.027484840182088754,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,14,1,0.001,"(32,)",0.001,103,3,0.09224536218919314,0.9366666666666666,0.32440476190476186,0.025245358770477896,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,14,2,0.001,"(32,)",0.001,103,3,0.09847578658242136,0.8966666666666667,0.15728715728715728,0.026857204664086167,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,14,3,0.001,"(32,)",0.001,102,3,0.1479990931971678,0.6363636363636364,0.05370843989769821,0.03242677834677923,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,14,4,0.001,"(32,)",0.001,103,4,0.13763399117027783,0.8535353535353535,0.18561066126855602,0.03615817139840241,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,14,5,0.001,"(32,)",0.001,102,3,0.10539815829335779,0.8855218855218855,0.1577639751552795,0.027847456526117417,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,15,1,0.001,"(16, 8)",0.01,103,3,0.08751756390149405,0.9566666666666667,0.6222222222222222,0.022168040820899963,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,15,2,0.001,"(16, 8)",0.01,103,3,0.18077209410932898,0.8366666666666667,0.11373954599761052,0.03987347521631556,0.0,0.0,0.97
MLP_single_no_coords,random,False,Cacophis kreftii,15,3,0.001,"(16, 8)",0.01,102,3,0.23478906343464062,0.7777777777777777,0.08662486938349008,0.03889871742097413,0.0,0.0,0.98989898989899
MLP_single_no_coords,random,False,Cacophis kreftii,15,4,0.001,"(16, 8)",0.01,103,4,0.14859247090608918,0.8661616161616162,0.17877073906485672,0.03537857285004276,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,15,5,0.001,"(16, 8)",0.01,102,3,0.0775222580277362,0.9595959595959596,0.3194444444444444,0.02475063936022357,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,16,1,0.001,"(16, 8)",0.001,103,3,0.08818643536044794,0.94,0.5032679738562091,0.023990746514188022,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,16,2,0.001,"(16, 8)",0.001,103,3,0.10938772894240105,0.8666666666666667,0.13095238095238096,0.0285638068530928,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,16,3,0.001,"(16, 8)",0.001,102,3,0.16537924132728649,0.6397306397306397,0.05601446252259769,0.034122706542398136,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,16,4,0.001,"(16, 8)",0.001,103,4,0.12765748369347402,0.8636363636363636,0.15192307692307694,0.03499767057303855,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,16,5,0.001,"(16, 8)",0.001,102,3,0.08811404322463794,0.9595959595959596,0.3194444444444444,0.024785465421790658,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,17,1,0.01,"(8,)",0.01,103,3,0.08991598171466417,0.9466666666666668,0.29914529914529914,0.025284196891091855,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,17,2,0.01,"(8,)",0.01,103,3,0.09635274924545412,0.9166666666666666,0.22857142857142856,0.02792535580299705,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,17,3,0.01,"(8,)",0.01,102,3,0.16932268397967762,0.7710437710437711,0.0788623141564318,0.037989057835245574,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,17,4,0.01,"(8,)",0.01,103,4,0.12480807459479254,0.8914141414141414,0.25693979933110367,0.03473093979823321,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,17,5,0.01,"(8,)",0.01,102,3,0.0744469291569629,0.9629629629629629,0.35555555555555557,0.02281737716640185,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,18,1,0.01,"(8,)",0.001,103,3,0.09612611009796006,0.9233333333333332,0.24707602339181284,0.02541379595998081,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,18,2,0.01,"(8,)",0.001,103,3,0.10323950789619514,0.8833333333333334,0.25181159420289856,0.026618767058697233,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,18,3,0.01,"(8,)",0.001,102,3,0.1505132460951712,0.6531986531986532,0.07436204146730463,0.03163952229418144,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,18,4,0.01,"(8,)",0.001,103,4,0.14656048925284126,0.8333333333333334,0.15524509803921568,0.03660617586067173,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,18,5,0.01,"(8,)",0.001,102,3,0.11069047151375731,0.8787878787878788,0.14285714285714285,0.0294141248335174,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,19,1,0.01,"(16,)",0.01,103,3,0.09915782408920658,0.92,0.30952380952380953,0.02531074644072611,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,19,2,0.01,"(16,)",0.01,103,3,0.13889567593473567,0.8400000000000001,0.12663398692810457,0.03490673773545646,0.0,0.0,0.98
MLP_single_no_coords,random,False,Cacophis kreftii,19,3,0.01,"(16,)",0.01,102,3,0.15535467411331452,0.7373737373737373,0.06905839258780436,0.0347003815126252,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,19,4,0.01,"(16,)",0.01,103,4,0.13378716230677282,0.8636363636363635,0.2346707285455017,0.037381012097417544,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,19,5,0.01,"(16,)",0.01,102,3,0.09186456022344959,0.936026936026936,0.2492063492063492,0.027142959981748385,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,20,1,0.01,"(16,)",0.001,103,3,0.11176054722532343,0.8333333333333333,0.16025641025641024,0.027082328809493572,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,20,2,0.01,"(16,)",0.001,103,3,0.10971124150387325,0.8366666666666667,0.1738095238095238,0.02704881481742076,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,20,3,0.01,"(16,)",0.001,102,3,0.1465814966655471,0.6228956228956228,0.0509045378006131,0.03209533222656396,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,20,4,0.01,"(16,)",0.001,103,4,0.12233251745505613,0.9191919191919191,0.2261183261183261,0.03378577269664405,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,20,5,0.01,"(16,)",0.001,102,3,0.1065222916974668,0.9057239057239058,0.18044871794871795,0.026871275202730284,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,21,1,0.01,"(32,)",0.01,103,3,0.08605132721356169,0.94,0.3214285714285714,0.024845157718618366,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,21,2,0.01,"(32,)",0.01,103,3,0.16783909503979638,0.8300000000000001,0.10555555555555556,0.0447495080402037,0.0,0.0,0.97
MLP_single_no_coords,random,False,Cacophis kreftii,21,3,0.01,"(32,)",0.01,102,3,0.15448419461166307,0.7474747474747475,0.0712375533428165,0.03505878729355849,0.0,0.0,0.98989898989899
MLP_single_no_coords,random,False,Cacophis kreftii,21,4,0.01,"(32,)",0.01,103,4,0.09961927897776418,0.9393939393939393,0.41299019607843135,0.03049450582103063,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,21,5,0.01,"(32,)",0.01,102,3,0.10141885436913725,0.9057239057239056,0.17083333333333334,0.027663761962505716,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,22,1,0.01,"(32,)",0.001,103,3,0.09236269133741802,0.9333333333333333,0.3207282913165266,0.025222066003829695,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,22,2,0.01,"(32,)",0.001,103,3,0.10119894216423665,0.8966666666666666,0.15555555555555556,0.026645610335320154,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,22,3,0.01,"(32,)",0.001,102,3,0.14733854392150778,0.6430976430976432,0.05442265795206972,0.03241170305536797,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,22,4,0.01,"(32,)",0.001,103,4,0.13757901770798223,0.851010101010101,0.18418615984405456,0.036128884385356136,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,22,5,0.01,"(32,)",0.001,102,3,0.10540726489512256,0.8855218855218855,0.1577639751552795,0.02782517085944621,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,23,1,0.01,"(16, 8)",0.01,103,3,0.08280607824995544,0.96,0.626984126984127,0.022360121575426217,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,23,2,0.01,"(16, 8)",0.01,103,3,0.1726416192620762,0.8266666666666667,0.09919028340080972,0.03433326053031417,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,23,3,0.01,"(16, 8)",0.01,102,3,0.14747728883476616,0.7912457912457912,0.09690476190476191,0.03465300574240027,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,23,4,0.01,"(16, 8)",0.01,103,4,0.12254094348904743,0.893939393939394,0.20924908424908426,0.033989555155054765,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,23,5,0.01,"(16, 8)",0.01,102,3,0.0739023067602926,0.9764309764309764,0.47619047619047616,0.02330774816715244,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,24,1,0.01,"(16, 8)",0.001,103,3,0.08850338916596932,0.9333333333333333,0.49707602339181284,0.02405886478131642,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,24,2,0.01,"(16, 8)",0.001,103,3,0.10566751068546952,0.8866666666666667,0.14484126984126983,0.028555494813116658,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,24,3,0.01,"(16, 8)",0.001,102,3,0.16513146037434656,0.6296296296296297,0.05628289051469644,0.03402201843524934,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,24,4,0.01,"(16, 8)",0.001,103,4,0.12898476081741975,0.851010101010101,0.14103084415584416,0.03514075194836137,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,24,5,0.01,"(16, 8)",0.001,102,3,0.08840961666448195,0.9595959595959596,0.3194444444444444,0.024784790936920677,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,25,1,0.1,"(8,)",0.01,103,3,0.10021849074140278,0.92,0.2342171717171717,0.026491249842571018,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,25,2,0.1,"(8,)",0.01,103,3,0.08701098526219594,0.9366666666666666,0.48739495798319327,0.024223965693200327,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,25,3,0.1,"(8,)",0.01,102,3,0.1536405977536818,0.7205387205387205,0.06681448632668144,0.034737776089911195,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,25,4,0.1,"(8,)",0.01,103,4,0.13422160680501347,0.851010101010101,0.14821428571428572,0.03636293269963101,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,25,5,0.1,"(8,)",0.01,102,3,0.09446412012271886,0.9326599326599327,0.22424242424242424,0.026259868035848153,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,26,1,0.1,"(8,)",0.001,103,3,0.09935847847526147,0.91,0.23792270531400966,0.0257406069560647,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,26,2,0.1,"(8,)",0.001,103,3,0.10284880657541541,0.8933333333333333,0.2583333333333333,0.026341934749317626,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,26,3,0.1,"(8,)",0.001,102,3,0.14981671738537572,0.6464646464646465,0.0737673343605547,0.03183387746515579,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,26,4,0.1,"(8,)",0.001,103,4,0.1448481834523261,0.8358585858585859,0.15649509803921569,0.03634366733227517,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,26,5,0.1,"(8,)",0.001,102,3,0.11271945256546782,0.8855218855218856,0.1489010989010989,0.029247663414060713,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,27,1,0.1,"(16,)",0.01,103,3,0.09374012914921366,0.9233333333333333,0.21249999999999997,0.02574564874852077,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,27,2,0.1,"(16,)",0.01,103,3,0.10301124484406365,0.87,0.16428571428571428,0.026239641473519166,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,27,3,0.1,"(16,)",0.01,102,3,0.15052347196780258,0.6767676767676767,0.056613756613756616,0.03406830647913349,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,27,4,0.1,"(16,)",0.01,103,4,0.13497431075537714,0.851010101010101,0.22732843137254902,0.035717358218168065,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,27,5,0.1,"(16,)",0.01,102,3,0.09723071077816677,0.9225589225589226,0.23333333333333334,0.026668011899904875,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,28,1,0.1,"(16,)",0.001,103,3,0.11171769540980298,0.8633333333333333,0.16349206349206347,0.027080695139912393,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,28,2,0.1,"(16,)",0.001,103,3,0.10899216728212595,0.87,0.18125,0.026816583153454355,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,28,3,0.1,"(16,)",0.001,102,3,0.1431371292431739,0.6397306397306398,0.05115942028985507,0.031731095049147964,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,28,4,0.1,"(16,)",0.001,103,4,0.12395572277007816,0.9217171717171717,0.23108974358974357,0.03373740737899184,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,28,5,0.1,"(16,)",0.001,102,3,0.10746484226008965,0.8956228956228957,0.18461538461538463,0.026605801906496963,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,29,1,0.1,"(32,)",0.01,103,3,0.09245838054684882,0.92,0.24074074074074073,0.024966747107548738,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,29,2,0.1,"(32,)",0.01,103,3,0.09578528342874205,0.9233333333333333,0.1994949494949495,0.026381668393032034,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,29,3,0.1,"(32,)",0.01,102,3,0.1408893456388071,0.7104377104377104,0.06312636165577343,0.03138179288672337,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,29,4,0.1,"(32,)",0.01,103,4,0.1490725626418295,0.7904040404040403,0.13426685891748003,0.03714602301631035,0.0,0.0,1.0
MLP_single_no_coords,random,False,Cacophis kreftii,29,5,0.1,"(32,)",0.01,102,3,0.10400668934974829,0.9023569023569024,0.20538302277432713,0.028028869152994407,0.0,0.0,1.0
